鄉鎮市區,交易標的,土地移轉總面積平方公尺,交易年月日,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-隔間,有無管理組織,總價元,車位類別,電梯
21,0,3730.0,1121030,10,29,0,0,1,,,,無,1,17838200,0,0
10,0,33.54,1121108,10,29,0,0,1,,,,無,1,1149647,0,0
18,0,1939.95,1121221,10,29,0,0,1,,,,無,1,1000000,0,0
18,0,195.65,1121211,10,29,0,0,1,,,,無,1,3550000,0,0
21,0,177.0,1121205,10,29,0,0,1,,,,無,1,700000,0,0
10,3,16.02,1090213,31,26,3,7,7,1120724.0,98.94,3.0,有,0,5150000,2,1
10,3,16.02,1090904,14,26,3,7,7,1120724.0,90.66,3.0,有,0,4800000,2,1
10,3,16.02,1090829,13,26,3,7,7,1120724.0,98.94,3.0,有,0,5430000,2,1
22,0,55.1,1121228,10,29,0,0,1,,,,無,1,2705174,0,0
10,3,16.02,1090117,31,26,3,7,7,1120724.0,78.1,2.0,有,0,4030000,2,1
22,0,2052.07,1121228,10,29,0,0,1,,,,無,1,108442033,0,0
10,3,17.06,1121118,36,6,1,7,7,1120905.0,105.25,2.0,有,0,11250000,5,1
21,0,4784.0,1121205,10,29,0,0,1,,,,無,1,19300000,0,0
10,3,40.97,1121224,33,5,1,7,7,1071122.0,170.68,3.0,有,0,16000000,5,1
14,0,1176.0,1120925,10,29,0,0,1,,,,無,1,50880000,0,0
22,2,95.02,1110813,10,22,4,7,7,1120704.0,162.54,4.0,有,1,18500000,0,2
22,2,95.02,1110813,10,22,4,7,7,1120704.0,162.54,4.0,有,1,18380000,0,2
19,0,531.0,1121228,10,29,0,0,1,,,,無,1,116820,0,0
22,0,75.73,1121228,10,29,0,0,1,,,,無,1,3998529,0,0
10,3,16.3,1121209,40,7,1,7,7,1100901.0,112.08,2.0,有,0,10800000,5,1
10,2,139.5,1101106,10,23,4,7,7,1120613.0,183.71,4.0,有,0,10180000,0,2
22,0,1065.63,1121228,10,29,0,0,1,,,,無,1,54589614,0,0
10,2,86.5,1100926,10,23,4,7,7,1120613.0,168.46,4.0,有,0,9180000,0,2
10,2,16.68,1121201,33,27,3,2,7,830923.0,71.71,3.0,有,0,4500000,0,1
10,2,86.5,1100926,10,23,4,7,7,1120613.0,167.74,4.0,有,0,9180000,0,2
10,2,24.37,1121022,32,27,3,2,7,830923.0,103.95,3.0,有,0,3940000,0,1
22,2,108.63,1121205,10,23,4,2,7,1010405.0,176.43,5.0,有,1,7000000,0,2
10,2,102.0,1121128,10,22,4,2,7,770914.0,193.52,5.0,有,1,9600000,0,2
10,2,90.5,1101031,10,23,4,7,7,1120613.0,165.54,4.0,有,0,9000000,0,2
18,0,344.33,1121228,10,29,0,0,1,,,,無,1,270000,0,0
22,0,120.35,1121213,10,29,0,0,1,,,,無,1,10000000,0,0
10,2,71.89,1121102,10,23,4,7,7,1101111.0,181.85,4.0,有,1,16600000,0,2
22,2,21.4,1121211,32,25,3,7,7,1120106.0,71.84,2.0,有,0,6800000,0,1
22,2,21.34,1121226,35,25,3,7,7,1120106.0,71.65,2.0,有,0,6700000,0,1
14,3,39.37,1121118,31,24,3,7,7,1110519.0,128.02,3.0,有,0,10200000,5,1
10,3,20.55,1121230,40,7,1,7,7,1100901.0,157.48,3.0,有,0,14280000,5,1
10,0,616.0,1121220,10,29,0,0,1,,,,無,1,29814400,0,0
10,2,16.02,1090919,31,26,3,7,7,1120724.0,79.69,3.0,有,0,3950000,0,1
21,0,2600.0,1100219,10,29,0,0,1,,,,無,1,9359350,0,0
21,2,133.0,1121120,10,12,4,1,2,750806.0,96.52,3.0,有,1,4100000,0,2
22,0,401.67,1120720,10,29,0,0,1,,,,無,1,21827750,0,0
19,0,5383.0,1121113,10,29,0,0,1,,,,無,1,5000000,0,0
14,0,3000.0,1121115,10,29,0,0,1,,,,無,1,24000000,0,0
21,0,70.88,1121219,10,29,0,0,1,,,,無,1,500000,0,0
10,2,97.23,1121119,10,23,4,1,7,830909.0,243.77,5.0,有,1,17000000,0,2
10,0,174.61,1121205,10,29,0,0,1,,,,無,1,1750000,0,0
10,0,4268.21,1121026,10,29,0,0,1,,,,無,1,35890000,0,0
14,0,1966.0,1130103,10,29,0,0,1,,,,無,1,16711000,0,0
10,3,7.04,1090429,14,19,1,7,9,1120927.0,96.51,1.0,有,0,4370000,5,1
10,3,13.44,1090311,14,19,1,7,9,1120927.0,141.26,2.0,有,0,7200000,5,1
10,3,20.59,1091014,14,19,1,7,9,1120927.0,232.93,3.0,有,0,11450000,5,1
14,0,523.09,1121201,10,29,0,0,1,,,,無,1,6620000,0,0
10,3,17.22,1070414,46,19,1,7,9,1120927.0,170.09,2.0,有,0,8750000,5,1
10,3,17.22,1070803,46,19,1,7,9,1120927.0,170.43,2.0,有,0,9050000,5,1
10,3,16.13,1061205,46,19,1,7,9,1120927.0,151.86,2.0,有,0,7500000,5,1
10,3,16.13,1061014,46,19,1,7,9,1120927.0,155.57,2.0,有,0,7950000,5,1
10,2,13.44,1061203,46,19,1,7,9,1120927.0,91.97,2.0,有,0,5400000,0,1
10,2,13.44,1070609,46,19,1,7,9,1120927.0,92.19,2.0,有,0,5400000,0,1
10,3,17.22,1061107,32,19,1,7,9,1120927.0,170.09,2.0,有,0,8900000,5,1
10,3,13.44,1061005,32,19,1,7,9,1120927.0,131.79,2.0,有,0,6450000,5,1
10,3,16.13,1061224,35,19,1,7,9,1120927.0,151.86,2.0,有,0,8000000,5,1
21,2,84.26,1121210,10,23,4,2,7,871116.0,209.7,6.0,有,1,10800000,0,2
22,0,2406.0,1121217,10,29,0,0,1,,,,無,1,30000000,0,0
21,0,2475.04,1121030,10,29,0,0,1,,,,無,1,4300000,0,0
22,3,26.09,1121018,46,26,3,7,7,1120614.0,107.47,3.0,有,0,4220000,4,1
10,3,13.33,1091124,33,19,1,7,9,1120927.0,130.95,2.0,有,0,6700000,5,1
10,3,20.48,1081230,33,19,1,7,9,1120927.0,187.12,3.0,有,0,9550000,5,1
10,3,17.33,1070122,33,19,1,7,9,1120927.0,176.23,2.0,有,0,9830000,5,1
21,3,24.31,1121025,46,24,3,7,5,1120526.0,119.26,3.0,有,0,10820000,1,1
21,3,19.36,1121021,32,24,3,7,5,1120526.0,85.72,2.0,有,0,8350000,4,1
21,2,19.36,1121006,46,24,3,7,5,1120526.0,78.19,2.0,有,1,7400000,0,1
10,3,20.48,1061202,20,19,1,7,9,1120927.0,187.12,3.0,有,0,10680000,5,1
10,3,13.33,1070609,45,19,1,7,9,1120927.0,130.95,2.0,有,0,6900000,5,1
10,3,17.27,1081229,36,19,1,7,9,1120927.0,176.23,2.0,有,0,10150000,5,1
10,0,4139.77,1121012,10,29,0,0,1,,,,無,1,5482170,0,0
22,0,4.5,1121128,10,29,0,0,1,,,,無,1,47642,0,0
10,3,16.13,1091023,25,19,1,7,9,1120927.0,155.57,2.0,有,0,10030000,5,1
22,3,22.61,1121125,20,6,1,7,7,1120823.0,134.8,3.0,有,1,10200000,5,1
10,2,17.88,1121126,46,7,1,7,7,1100901.0,101.72,3.0,有,0,11500000,0,1
21,2,413.22,1121201,10,22,4,2,2,651203.0,176.43,5.0,有,1,17800000,0,2
14,0,177.56,1130102,10,29,0,0,1,,,,無,1,2440000,0,0
10,3,23.52,1121123,33,6,1,7,7,1120905.0,139.76,3.0,有,0,14000000,5,1
10,0,1592.0,1121111,10,29,0,0,1,,,,無,1,23980000,0,0
10,3,16.02,1090921,13,26,3,7,7,1120724.0,78.1,2.0,有,0,4380000,2,1
22,3,21.83,1121108,14,26,3,7,7,1120525.0,81.18,2.0,有,0,6900000,2,1
21,0,113.15,1121226,10,29,0,0,1,,,,無,1,906000,0,0
10,3,16.02,1090712,35,26,3,7,7,1120724.0,98.94,3.0,有,0,5450000,2,1
22,0,213.0,1121229,10,29,0,0,1,,,,無,1,4047000,0,0
10,3,16.02,1090615,35,26,3,7,7,1120724.0,102.56,3.0,有,0,5600000,2,1
10,3,16.02,1090214,46,26,3,7,7,1120724.0,78.1,2.0,有,0,4200000,2,1
10,3,16.02,1090208,46,26,3,7,7,1120724.0,98.94,3.0,有,0,5050000,2,1
10,3,16.02,1090729,46,26,3,7,7,1120724.0,96.56,3.0,有,0,5100000,2,1
10,3,16.02,1090913,35,26,3,7,7,1120724.0,78.1,2.0,有,0,4300000,2,1
10,0,88.33,1121127,10,29,0,0,1,,,,無,1,1550000,0,0
10,3,16.02,1090714,32,26,3,7,7,1120724.0,96.56,3.0,有,0,5200000,2,1
22,0,149.67,1121204,10,29,0,0,1,,,,無,1,6715500,0,0
22,3,31.59,1120923,32,26,3,7,7,1120614.0,130.2,3.0,有,0,4600000,1,1
22,2,86.08,1121208,10,22,4,2,7,1030915.0,161.53,7.0,有,1,15600000,0,2
14,2,59.0,1121128,10,22,4,2,7,830618.0,116.07,4.0,有,1,6700000,0,2
10,0,697.0,1121127,10,29,0,0,1,,,,無,1,2300100,0,0
22,0,563.0,1121226,10,29,0,0,1,,,,無,1,5000000,0,0
21,0,1183.75,1121212,10,29,0,0,1,,,,無,1,745763,0,0
22,2,22.12,1130101,46,25,3,7,7,1120106.0,74.0,2.0,有,0,6890000,0,1
21,0,1127.0,1121201,10,29,0,0,1,,,,無,1,5030000,0,0
19,0,5516.0,1121111,10,29,0,0,1,,,,無,1,2800000,0,0
10,2,16.02,1091122,46,26,3,7,7,1120724.0,78.4,3.0,有,0,3600000,0,1
22,2,473.1,1120928,10,29,4,0,1,,,5.0,有,1,2790000,0,0
21,0,1723.0,1121213,10,29,0,0,1,,,,無,1,20159100,0,0
22,2,136.0,1121117,10,12,4,2,2,700200.0,102.56,3.0,有,1,3600000,0,2
22,0,150.0,1130104,10,29,0,0,1,,,,無,1,6806250,0,0
22,3,22.61,1121219,36,6,1,7,7,1120823.0,134.8,3.0,有,0,13000000,5,1
21,0,433.0,1121201,10,29,0,0,1,,,,無,1,6700000,0,0
10,2,87.5,1100915,10,23,4,7,7,1120613.0,182.86,4.0,有,0,9000000,0,2
10,2,160.33,1120617,10,22,4,7,7,1111021.0,251.03,5.0,有,0,34000000,0,2
10,2,100.5,1101127,10,23,4,7,7,1120613.0,202.28,4.0,有,0,10380000,0,2
10,2,84.5,1100925,10,23,4,7,7,1120613.0,165.54,4.0,有,0,9400000,0,2
10,2,152.88,1121015,10,22,4,7,7,1111021.0,207.85,4.0,有,0,28570000,0,2
14,0,12.94,1121226,10,29,0,0,1,,,,無,1,242754,0,0
10,2,86.52,1121106,10,23,4,2,7,1110303.0,233.48,4.0,有,1,32900000,0,2
22,0,4168.0,1121019,10,29,0,0,1,,,,無,1,171150000,0,0
10,0,1164.0,1121124,10,29,0,0,1,,,,無,1,49295400,0,0
21,0,440.0,1121218,10,29,0,0,1,,,,無,1,4117686,0,0
21,0,706.0,1121126,10,29,0,0,1,,,,無,1,14950000,0,0
21,0,88.07,1121126,10,29,0,0,1,,,,無,1,2600000,0,0
10,3,11.5,1070810,38,19,1,7,9,1120927.0,121.22,1.0,有,0,6390000,5,1
10,3,11.5,1070810,38,19,1,7,9,1120927.0,121.35,1.0,有,0,6390000,5,1
10,3,10.93,1090304,14,19,1,7,9,1120927.0,125.74,1.0,有,0,6060000,5,1
10,3,10.93,1080802,20,19,1,7,9,1120927.0,111.74,1.0,有,0,5430000,5,1
10,3,10.93,1070228,38,19,1,7,9,1120927.0,111.74,1.0,有,0,5630000,5,1
10,2,10.87,1080718,44,19,1,7,9,1120927.0,71.7,1.0,有,0,4780000,0,1
10,3,10.93,1080630,41,19,1,7,9,1120927.0,111.98,1.0,有,0,5860000,5,1
10,3,17.22,1060909,40,19,1,7,9,1120927.0,170.09,2.0,有,0,8980000,5,1
10,3,17.22,1060821,38,19,1,7,9,1120927.0,170.09,2.0,有,0,9120000,5,1
10,3,17.22,1071118,44,19,1,7,9,1120927.0,170.43,1.0,有,0,10050000,5,1
10,3,7.04,1060909,40,19,1,7,9,1120927.0,96.51,1.0,有,0,5080000,5,1
10,3,7.04,1070211,39,19,1,7,9,1120927.0,96.51,1.0,有,0,5100000,5,1
10,3,17.27,1080302,32,19,1,7,9,1120927.0,176.23,3.0,有,0,9280000,5,1
10,3,17.27,1070620,13,19,1,7,9,1120927.0,176.23,3.0,有,0,9320000,5,1
10,3,19.47,1121130,32,7,1,2,7,1030910.0,129.93,2.0,有,0,11800000,5,1
10,3,22.47,1121208,20,28,3,7,7,1030618.0,118.03,2.0,有,0,9700000,5,1
14,3,33.3,1121217,35,25,3,7,7,1120112.0,121.32,3.0,有,0,9000000,1,1
10,0,134.56,1130104,10,29,0,0,1,,,,無,1,8140880,0,0
22,0,243.0,1121208,10,29,0,0,1,,,,無,1,3100000,0,0
14,2,83.75,1121016,10,23,4,7,7,1120807.0,160.69,4.0,有,0,13000000,0,2
19,0,1759.0,1121118,10,29,0,0,1,,,,無,1,2150000,0,0
14,3,26.49,1121004,46,25,3,7,7,1121027.0,102.59,2.0,有,0,8700000,4,1
10,0,103.74,1130105,10,29,0,0,1,,,,無,1,3765600,0,0
21,0,159.0,1121015,10,29,0,0,1,,,,無,1,4300000,0,0
10,3,13.44,1061023,35,19,1,7,9,1120927.0,131.57,2.0,有,0,6550000,5,1
10,3,16.19,1090406,14,19,1,7,9,1120927.0,156.26,2.0,有,0,8400000,5,1
10,3,13.44,1061121,13,19,1,7,9,1120927.0,131.57,2.0,有,0,6740000,5,1
10,3,20.48,1070119,32,19,1,7,9,1120927.0,187.12,3.0,有,0,9100000,5,1
10,3,20.48,1100105,13,19,1,7,9,1120927.0,187.12,3.0,有,0,9210000,5,1
21,2,77.67,1121205,10,12,4,2,2,670500.0,102.0,1.0,有,1,7000000,0,2
10,3,10.93,1061025,35,19,1,7,9,1120927.0,111.98,1.0,有,0,5270000,5,1
22,2,28.86,1110530,31,26,3,7,7,1121212.0,91.73,3.0,有,0,6840000,0,1
22,2,32.91,1110526,31,26,3,7,7,1121212.0,103.15,3.0,有,0,7590000,0,1
22,2,32.27,1110527,31,26,3,7,7,1121212.0,101.68,3.0,有,0,7580000,0,1
22,3,34.35,1110530,31,26,3,7,7,1121212.0,121.84,4.0,有,0,9360000,1,1
22,2,34.47,1110528,31,26,3,7,7,1121212.0,108.33,4.0,有,0,8070000,0,1
22,3,28.86,1110526,14,26,3,7,7,1121212.0,105.46,3.0,有,0,8160000,1,1
22,2,32.91,1110526,14,26,3,7,7,1121212.0,103.15,3.0,有,0,7720000,0,1
22,2,34.47,1110529,14,26,3,7,7,1121212.0,108.33,4.0,有,0,8110000,0,1
22,3,28.86,1110526,46,26,3,7,7,1121212.0,105.46,3.0,有,0,8140000,1,1
22,3,28.86,1110525,46,26,3,7,7,1121212.0,105.48,3.0,有,0,8140000,1,1
22,3,34.35,1110601,46,26,3,7,7,1121212.0,121.84,4.0,有,0,9360000,1,1
22,3,34.47,1110601,46,26,3,7,7,1121212.0,129.33,4.0,有,0,9570000,1,1
22,3,28.86,1110530,32,26,3,7,7,1121212.0,105.46,3.0,有,0,8160000,1,1
22,3,28.86,1110607,32,26,3,7,7,1121212.0,105.48,3.0,有,0,7830000,1,1
22,3,32.27,1110528,32,26,3,7,7,1121212.0,115.43,3.0,有,0,8150000,1,1
22,3,34.35,1110530,32,26,3,7,7,1121212.0,121.84,4.0,有,0,9390000,1,1
22,3,34.47,1110530,32,26,3,7,7,1121212.0,122.08,4.0,有,0,9410000,1,1
22,3,28.86,1110528,35,26,3,7,7,1121212.0,105.44,3.0,有,0,8190000,1,1
10,3,23.75,1121130,13,6,1,7,7,1120905.0,139.84,3.0,有,0,13900000,5,1
14,2,108.65,1121126,10,23,4,2,7,1010724.0,195.56,4.0,有,1,13000000,0,2
22,0,359.0,1110928,10,29,0,0,1,,,,無,1,4200000,0,0
10,3,23.52,1121222,33,6,1,7,7,1120905.0,139.18,3.0,有,0,14200000,5,1
21,0,103.75,1130108,10,29,0,0,1,,,,無,1,4000000,0,0
10,0,52.0,1130110,10,29,0,0,1,,,,無,1,1337050,0,0
10,0,78.96,1121220,10,29,0,0,1,,,,無,1,8360000,0,0
22,2,28.86,1110531,14,26,3,7,7,1121212.0,105.48,3.0,有,0,8070000,0,1
22,2,32.27,1110531,14,26,3,7,7,1121212.0,115.43,3.0,有,0,8810000,0,1
22,2,34.35,1110526,14,26,3,7,7,1121212.0,121.84,4.0,有,0,9290000,0,1
22,2,32.91,1110528,46,26,3,7,7,1121212.0,116.9,3.0,有,0,8890000,0,1
22,2,32.27,1110526,46,26,3,7,7,1121212.0,115.43,3.0,有,0,8780000,0,1
22,2,32.91,1110530,32,26,3,7,7,1121212.0,116.9,3.0,有,0,8920000,0,1
22,3,32.91,1110601,35,26,3,7,7,1121212.0,116.9,3.0,有,0,9050000,1,1
22,3,32.26,1110601,35,26,3,7,7,1121212.0,115.43,3.0,有,0,8940000,1,1
22,3,34.46,1110529,35,26,3,7,7,1121212.0,122.07,4.0,有,0,8620000,1,1
22,3,41.22,1110530,13,26,3,7,7,1121212.0,161.76,3.0,有,0,12410000,1,1
10,3,23.74,1121228,32,7,1,2,7,1030910.0,149.84,3.0,有,0,6210000,5,1
22,3,36.48,1110530,13,26,3,7,7,1121212.0,144.68,3.0,有,0,11130000,1,1
22,3,34.32,1121222,32,26,3,7,7,1120111.0,121.23,3.0,有,0,12500000,4,1
21,0,496.0,1121201,10,29,0,0,1,,,,無,1,1200000,0,0
22,3,34.35,1110530,35,26,3,7,7,1121212.0,121.83,4.0,有,0,9420000,1,1
21,2,93.0,1121209,10,12,4,2,2,780428.0,111.11,5.0,有,1,2500000,0,2
22,0,17.14,1121223,10,29,0,0,1,,,,無,1,400000,0,0
18,2,277.06,1121206,10,29,4,0,1,,,3.0,有,1,2600000,0,0
10,0,14.78,1121222,10,29,0,0,1,,,,無,1,1527365,0,0
22,3,21.4,1130105,46,25,3,7,7,1120106.0,85.93,2.0,有,0,8150000,1,1
10,2,22.58,1121024,14,26,3,7,7,1080628.0,82.94,2.0,有,0,8660000,0,1
21,0,1452.0,1130110,10,29,0,0,1,,,,無,1,16890000,0,0
10,0,309.84,1121221,10,29,0,0,1,,,,無,1,30000,0,0
19,0,33.18,1130101,10,29,0,0,1,,,,無,1,98000,0,0
10,0,708.38,1121221,10,29,0,0,1,,,,無,1,2570000,0,0
19,0,1236.0,1121116,10,29,0,0,1,,,,無,1,1060000,0,0
10,2,92.0,1121218,10,22,4,7,7,1120726.0,128.49,4.0,有,1,12500000,0,2
14,0,367.5,1121224,10,29,0,0,1,,,,無,1,13100000,0,0
21,0,61.97,1130110,10,29,0,0,1,,,,無,1,760000,0,0
10,2,99.73,1121201,10,23,4,2,7,980107.0,192.58,4.0,有,1,19000000,0,2
21,3,20.21,1120928,32,24,3,7,5,1120526.0,90.1,2.0,有,0,9130000,1,1
21,3,24.59,1121004,32,24,3,7,5,1120526.0,107.92,3.0,有,0,10850000,1,1
10,2,87.53,1121214,10,23,4,7,7,1030604.0,173.98,5.0,有,0,17350000,0,2
22,0,61.83,1121010,10,29,0,0,1,,,,無,1,1700000,0,0
10,2,92.5,1100919,10,23,4,7,7,1120613.0,171.33,6.0,有,0,9100000,0,2
10,2,86.5,1101208,10,23,4,7,7,1120613.0,197.19,6.0,有,0,9300000,0,2
10,0,1134.34,1121211,10,29,0,0,1,,,,無,1,57941984,0,0
10,3,15.5,1070307,40,19,1,7,9,1120927.0,148.5,2.0,有,0,8350000,5,1
10,3,15.5,1060827,32,19,1,7,9,1120927.0,148.5,2.0,有,0,7340000,5,1
10,3,15.5,1061002,33,19,1,7,9,1120927.0,148.5,2.0,有,0,7260000,5,1
10,3,11.5,1070706,46,19,1,7,9,1120927.0,121.22,1.0,有,0,5800000,5,1
10,3,11.5,1091020,23,19,1,7,9,1120927.0,121.22,1.0,有,0,7210000,5,1
10,3,11.5,1060930,32,19,1,7,9,1120927.0,121.35,1.0,有,0,5550000,5,1
10,3,11.44,1060926,33,19,1,7,9,1120927.0,121.12,1.0,有,0,5670000,5,1
10,3,11.5,1060820,35,19,1,7,9,1120927.0,121.35,1.0,有,0,5920000,5,1
10,3,11.5,1070522,14,19,1,7,9,1120927.0,126.29,1.0,有,0,6100000,5,1
10,3,10.87,1070428,45,19,1,7,9,1120927.0,111.08,1.0,有,0,5400000,5,1
10,3,10.93,1090429,46,19,1,7,9,1120927.0,111.98,1.0,有,0,5380000,5,1
21,0,111.27,1121116,10,29,0,0,1,,,,無,1,457000,0,0
10,2,24.37,1121226,35,27,3,2,7,830923.0,110.82,3.0,有,0,5470000,0,1
10,2,101.84,1090918,10,23,4,7,7,1120504.0,290.86,3.0,有,1,25000000,0,2
21,3,27.81,1130108,10,28,3,1,7,840810.0,187.71,3.0,有,0,5500000,6,1
10,2,127.36,1091020,10,23,4,7,7,1120504.0,318.44,3.0,有,1,27800000,0,2
22,3,24.39,1121203,14,6,1,7,7,1121003.0,109.82,2.0,有,0,5760000,5,1
10,3,23.52,1121206,13,6,1,7,7,1120905.0,139.18,3.0,有,0,14200000,5,1
22,2,14.63,1121211,14,5,1,7,7,1070830.0,87.1,2.0,有,0,7550000,0,1
22,0,5109.0,1121108,10,29,0,0,1,,,,無,1,211729000,0,0
10,0,1954.0,1121102,10,29,0,0,1,,,,無,1,80978000,0,0
10,0,665.0,1121113,10,29,0,0,1,,,,無,1,27559000,0,0
10,3,17.33,1070211,14,19,1,7,9,1120927.0,170.54,2.0,有,0,9050000,5,1
10,3,16.13,1070119,32,19,1,7,9,1120927.0,151.86,2.0,有,0,7590000,5,1
10,3,7.04,1061018,13,19,1,7,9,1120927.0,96.51,1.0,有,0,4480000,5,1
10,3,17.27,1090615,41,19,1,7,9,1120927.0,176.23,3.0,有,0,10680000,5,1
10,3,15.5,1080304,38,19,1,7,9,1120927.0,148.5,2.0,有,0,8200000,5,1
10,3,10.93,1091012,46,19,1,7,9,1120927.0,111.74,1.0,有,0,5050000,5,1
22,0,63.24,1121130,10,29,0,0,1,,,,無,1,900000,0,0
21,0,141.0,1130104,10,29,0,0,1,,,,無,1,1000000,0,0
10,3,27.65,1121126,46,26,3,7,7,1100708.0,98.63,2.0,有,0,10150000,1,1
14,0,2115.0,1130102,10,29,0,0,1,,,,無,1,21500000,0,0
14,0,1115.0,1121224,10,29,0,0,1,,,,無,1,12800000,0,0
10,2,16.7,1121220,46,2,3,7,7,830708.0,162.41,3.0,有,0,6000000,0,1
22,3,22.12,1130112,35,25,3,7,7,1120106.0,78.41,2.0,有,0,8370000,1,1
14,0,318.0,1130115,10,29,0,0,1,,,,無,1,4000000,0,0
14,0,1100.0,1121217,10,29,0,0,1,,,,無,1,12100000,0,0
14,2,115.02,1121221,10,22,4,7,7,880320.0,146.16,4.0,有,1,4880000,0,2
21,0,4875.0,1121116,10,29,0,0,1,,,,無,1,6000000,0,0
18,2,86.51,1121209,10,22,4,2,7,800413.0,175.76,4.0,有,1,6000000,0,2
22,2,80.0,1121203,10,23,4,7,7,940627.0,194.3,4.0,有,1,11000000,0,2
10,3,29.89,1121220,31,4,1,7,7,1090114.0,137.25,3.0,有,1,11500000,5,1
10,2,100.2,1121206,10,22,4,2,7,830310.0,131.29,6.0,有,1,8200000,0,2
10,3,16.13,1080806,38,19,1,7,9,1120927.0,155.57,2.0,有,0,8850000,5,1
10,3,16.13,1080822,38,19,1,7,9,1120927.0,151.86,2.0,有,0,8600000,5,1
22,2,123.94,1121221,10,22,4,2,7,781223.0,208.04,5.0,有,1,14500000,0,2
10,3,16.13,1060926,33,19,1,7,9,1120927.0,151.86,2.0,有,0,7470000,5,1
10,3,16.13,1060904,35,19,1,7,9,1120927.0,155.57,2.0,有,0,7800000,5,1
10,3,16.13,1061004,13,19,1,7,9,1120927.0,155.57,2.0,有,0,8040000,5,1
10,3,16.13,1061014,36,19,1,7,9,1120927.0,155.57,2.0,有,0,8520000,5,1
22,2,77.34,1121230,10,22,4,1,7,711022.0,164.74,4.0,有,1,9200000,0,2
10,3,11.5,1100203,36,19,1,7,9,1120927.0,121.35,1.0,有,0,6400000,5,1
10,3,7.04,1060930,45,19,1,7,9,1120927.0,96.51,1.0,有,0,4560000,5,1
10,3,17.22,1061216,45,19,1,7,9,1120927.0,170.09,2.0,有,0,9300000,5,1
10,0,1980.0,1121113,10,29,0,0,1,,,,無,1,82056150,0,0
10,3,35.24,1130102,14,25,3,7,7,1110621.0,131.65,3.0,有,0,10730000,1,1
22,0,145.0,1121021,10,29,0,0,1,,,,無,1,6000000,0,0
14,0,714.4,1120907,10,29,0,0,1,,,,無,1,3000000,0,0
21,0,197.0,1121209,10,29,0,0,1,,,,無,1,9500000,0,0
10,3,13.44,1090117,38,19,1,7,9,1120927.0,131.79,2.0,有,0,7058000,5,1
10,2,134.99,1121220,10,22,4,2,7,1120330.0,177.38,4.0,有,1,17300000,0,2
10,2,131.29,1121203,10,22,4,2,7,1120330.0,174.99,4.0,有,1,16880000,0,2
10,2,130.81,1121211,10,22,4,2,7,1120330.0,174.99,4.0,有,1,17200000,0,2
10,2,137.25,1121228,10,22,4,2,7,1120330.0,180.95,4.0,有,1,17580000,0,2
22,0,955.0,1121203,10,29,0,0,1,,,,無,1,6650000,0,0
10,0,128.17,1121227,10,29,0,0,1,,,,無,1,7256666,0,0
10,2,192.47,1121207,10,23,4,7,7,1110620.0,472.15,4.0,有,1,53880000,0,2
21,2,347.06,1121210,10,29,4,0,1,,,3.0,有,1,3400000,0,0
22,2,105.02,1110612,10,22,4,7,7,1120704.0,148.38,4.0,有,1,19080000,0,2
22,2,95.02,1110708,10,22,4,7,7,1120704.0,162.54,4.0,有,1,18080000,0,2
10,2,250.78,1130102,10,22,4,7,7,820224.0,299.78,5.0,有,1,29300000,0,2
10,0,273.36,1121110,10,29,0,0,1,,,,無,1,16000000,0,0
14,0,1049.0,1130114,10,29,0,0,1,,,,無,1,7900000,0,0
22,3,21.71,1121230,32,3,1,7,7,1060908.0,92.41,2.0,有,0,7900000,6,1
22,2,93.0,1121116,10,22,4,2,7,810320.0,156.16,8.0,有,1,8800000,0,2
10,0,282.0,1121226,10,29,0,0,1,,,,無,1,6000000,0,0
10,2,160.33,1120507,10,22,4,7,7,1111021.0,251.03,5.0,有,0,33270000,0,2
10,3,29.36,1091115,14,26,3,7,7,1121201.0,93.34,3.0,有,0,6580000,1,1
10,3,29.67,1091115,14,26,3,7,7,1121201.0,93.89,3.0,有,0,6670000,1,1
10,3,26.19,1091112,14,26,3,7,7,1121201.0,95.81,2.0,有,0,6230000,1,1
10,3,29.36,1091112,46,26,3,7,7,1121201.0,93.34,3.0,有,0,6850000,1,1
10,2,26.19,1091110,46,26,3,7,7,1121201.0,77.09,2.0,有,0,4930000,0,1
22,3,34.32,1121229,14,26,3,7,7,1120111.0,121.23,3.0,有,0,12390000,4,1
10,0,787.0,1121215,10,29,0,0,1,,,,無,1,11000000,0,0
10,2,84.5,1101113,10,23,4,7,7,1120613.0,165.54,4.0,有,0,9700000,0,2
21,0,24.61,1130112,10,29,0,0,1,,,,無,1,350000,0,0
10,2,92.5,1100926,10,23,4,7,7,1120613.0,170.55,6.0,有,0,8800000,0,2
18,0,1373.0,1121130,10,29,0,0,1,,,,無,1,2900000,0,0
14,0,733.0,1130107,10,29,0,0,1,,,,無,1,6280000,0,0
10,3,29.36,1091111,35,26,3,7,7,1121201.0,93.34,3.0,有,0,6850000,1,1
21,0,317.0,1121202,10,29,0,0,1,,,,無,1,2700000,0,0
10,3,29.72,1091112,35,26,3,7,7,1121201.0,93.89,3.0,有,0,6900000,1,1
10,2,26.19,1090510,35,26,3,7,7,1121201.0,77.09,2.0,有,0,4930000,0,1
10,2,26.19,1091121,13,26,3,7,7,1121201.0,77.09,2.0,有,0,5200000,0,1
