鄉鎮市區,交易標的,土地移轉總面積平方公尺,總樓層數,建物型態,建築完成年月,建物移轉總面積平方公尺,總價元,電梯
3,2,103.45,23,4,940329.0,207.53,15100000,0
3,3,52.82,5,1,990422.0,168.57,12100000,1
33,3,30.9,2,3,1121117.0,117.9,6870000,1
33,3,30.9,2,3,1121117.0,117.9,7110815,1
33,3,32.12,2,3,1121117.0,132.53,7760000,1
28,2,89.0,23,4,1120221.0,175.99,16380000,0
3,2,74.25,23,4,1110803.0,227.64,21800000,0
3,2,227.36,1,4,1020729.0,156.68,24000000,0
33,2,83.0,22,4,1121026.0,167.44,13000000,0
3,2,67.48,23,4,1060824.0,158.74,8400000,0
3,2,5.02,23,3,960920.0,14.15,850000,1
28,2,80.0,12,4,711006.0,81.7,1320000,0
28,2,22.1,26,3,800128.0,108.32,4200000,1
28,2,97.22,23,4,1130119.0,223.39,10000000,0
28,3,34.09,5,1,1120113.0,146.1,14300000,1
3,2,98.31,12,4,781223.0,141.28,7200000,0
3,2,12.53,24,3,830625.0,50.27,4300000,1
3,3,37.66,24,3,1120619.0,124.18,11400000,1
3,2,4.53,23,3,960920.0,12.78,820000,1
3,3,47.2,6,1,990422.0,174.15,11300000,1
28,2,100.64,23,4,1110524.0,225.78,31700000,0
28,3,38.3,7,1,1121208.0,168.8,13790000,1
28,3,22.24,7,1,1121208.0,109.19,6710000,1
28,3,29.65,7,1,1121208.0,136.37,7760000,1
28,3,21.01,7,1,1121208.0,105.19,6650000,1
28,3,21.01,7,1,1121208.0,105.19,6550000,1
28,3,24.71,7,1,1121208.0,118.51,6860000,1
28,3,40.78,7,1,1121208.0,208.54,16430000,1
28,3,25.95,7,1,1121208.0,123.59,8480000,1
28,3,22.24,7,1,1121208.0,109.19,9730000,1
28,3,22.24,7,1,1121208.0,109.19,9800000,1
28,3,23.48,7,1,1121208.0,116.45,10170000,1
28,3,24.33,5,1,1120113.0,109.85,9700000,1
3,2,20.64,4,1,1041130.0,112.15,8850000,1
3,2,81.61,12,4,660725.0,81.05,7300000,0
28,3,24.45,7,1,1120808.0,140.98,14500000,1
28,3,17.79,7,1,1120808.0,101.39,8880000,1
33,3,37.84,24,3,1121122.0,122.2,7700000,1
33,3,36.64,24,3,1121122.0,118.79,7500000,1
33,2,75.76,23,4,1121016.0,167.93,13900000,0
33,2,79.76,23,4,1121016.0,167.83,13500000,0
33,2,89.78,23,4,1121016.0,180.1,15200000,0
33,2,30.9,2,3,1121117.0,102.04,6350000,1
33,2,29.68,2,3,1121117.0,98.46,5850000,1
33,3,32.12,2,3,1121117.0,121.95,7300000,1
3,2,5.02,23,3,960920.0,14.15,900000,1
28,3,21.01,7,1,1121208.0,105.19,9000000,1
28,3,22.24,7,1,1121208.0,109.19,6300000,1
28,3,25.95,7,1,1121208.0,121.69,10580000,1
28,3,21.01,7,1,1121208.0,105.19,6720000,1
28,3,32.13,7,1,1121208.0,146.66,9180000,1
28,3,40.78,7,1,1121208.0,208.54,13180000,1
28,3,33.36,7,1,1121208.0,151.78,13080000,1
28,3,21.01,7,1,1121208.0,105.19,9200000,1
28,2,35.35,24,3,1121127.0,101.15,8180000,1
28,3,38.3,25,3,1130206.0,121.48,8000000,1
33,2,71.0,22,4,1120707.0,136.8,11220000,0
33,2,80.0,22,4,1120707.0,151.66,12500000,0
28,2,88.5,23,4,1041103.0,178.59,13000000,0
33,3,32.12,2,3,1121117.0,132.53,7754676,1
28,2,110.6,23,4,970128.0,205.08,13200000,0
28,2,97.08,23,4,1110609.0,192.17,18500000,0
3,2,240.15,12,4,811030.0,195.32,9000000,0
3,3,42.64,24,3,1130110.0,124.87,11230000,1
3,3,42.62,24,3,1130110.0,124.8,11000000,1
28,2,14.36,26,3,820518.0,62.64,3850000,1
3,3,42.64,24,3,1130110.0,124.87,11300000,1
3,2,37.92,24,3,1130110.0,111.05,9300000,1
3,3,42.62,24,3,1130110.0,124.8,11000000,1
3,3,42.64,24,3,1130110.0,124.87,11380000,1
3,3,42.64,24,3,1130110.0,124.87,11800000,1
3,3,43.56,24,3,1130110.0,127.56,10900000,1
3,2,95.31,12,4,740510.0,100.46,15050000,0
3,3,42.64,24,3,1130110.0,124.87,10950000,1
3,3,42.62,24,3,1130110.0,124.8,10850000,1
3,3,42.64,24,3,1130110.0,124.87,10600000,1
3,3,42.62,24,3,1130110.0,124.8,11000000,1
3,3,42.64,24,3,1130110.0,124.87,10650000,1
3,3,42.62,24,3,1130110.0,124.8,11350000,1
3,3,43.58,24,3,1130110.0,127.62,11600000,1
3,2,136.07,23,4,1121116.0,277.99,32000000,0
3,2,99.82,23,4,1121116.0,261.54,30000000,0
28,2,87.57,23,4,1060413.0,178.06,9200000,0
33,3,22.43,2,3,1121117.0,90.52,6050000,1
28,2,326.38,23,4,1021202.0,457.48,36000000,0
33,2,113.58,22,4,1090313.0,174.91,12000000,0
3,2,8.11,6,1,870813.0,102.8,6000000,1
28,3,29.65,7,1,1121208.0,136.37,10090000,1
28,3,33.36,7,1,1121208.0,152.33,9550000,1
28,3,33.36,7,1,1121208.0,152.38,9780000,1
28,3,22.24,7,1,1121208.0,109.37,6770000,1
28,3,37.07,7,1,1121208.0,165.98,15220000,1
28,3,23.48,7,1,1121208.0,116.45,10490000,1
28,3,30.89,7,1,1121208.0,141.41,9810000,1
28,3,37.07,7,1,1121208.0,165.98,11090000,1
28,3,22.24,7,1,1121208.0,109.19,5820000,1
28,3,29.65,7,1,1121208.0,136.37,10200000,1
28,3,32.13,7,1,1121208.0,146.66,10240000,1
28,3,24.71,7,1,1121208.0,118.51,6930000,1
28,3,22.24,7,1,1121208.0,109.37,6240000,1
28,3,33.36,7,1,1121208.0,178.12,14000000,1
28,3,27.18,7,1,1121208.0,128.28,8630000,1
28,3,40.78,7,1,1121208.0,208.58,16290000,1
28,3,33.36,7,1,1121208.0,152.38,14140000,1
28,3,32.13,7,1,1121208.0,146.66,12720000,1
28,3,38.3,7,1,1121208.0,194.59,17110000,1
28,3,38.3,7,1,1121208.0,194.59,17110000,1
28,3,25.95,7,1,1121208.0,121.69,10930000,1
28,3,25.95,7,1,1121208.0,121.69,11000000,1
28,3,23.48,7,1,1121208.0,116.45,10180000,1
28,3,23.48,7,1,1121208.0,116.45,10350000,1
28,3,33.94,25,3,1130206.0,108.24,7280000,1
28,2,13.99,26,3,820518.0,61.39,3500000,1
28,3,38.3,25,3,1130206.0,127.71,8100000,1
3,2,144.17,22,4,1080604.0,177.23,13700000,0
28,2,63.84,12,4,701228.0,80.24,6500000,0
3,2,94.81,12,4,660503.0,65.56,7700000,0
3,2,67.3,12,4,690524.0,93.86,2500000,0
28,3,38.3,7,1,1121208.0,194.59,17020000,1
28,3,38.3,7,1,1121208.0,194.59,17020000,1
28,2,88.35,23,4,1110419.0,250.01,21450000,0
33,3,29.85,2,3,1121117.0,114.87,6500000,1
33,3,32.15,2,3,1121117.0,132.67,7940000,1
33,3,29.68,2,3,1121117.0,114.32,6950000,1
33,3,28.83,2,3,1121117.0,111.73,6550000,1
33,3,32.12,2,3,1121117.0,121.95,7430000,1
33,3,29.68,2,3,1121117.0,114.32,6210000,1
28,2,33.7,2,3,821224.0,171.08,6000000,1
3,2,4.83,23,3,960920.0,13.63,810000,1
3,2,88.62,24,4,1060526.0,377.91,28680000,0
28,2,23.64,24,3,1060930.0,76.08,6230000,1
33,2,59.0,12,4,680719.0,81.18,797700,0
3,3,12.79,6,1,1120815.0,112.27,10600000,1
3,2,13.81,6,1,1120815.0,86.8,12000000,1
3,2,5.02,23,3,960920.0,14.15,800000,1
28,2,323.51,12,4,690619.0,183.44,14500000,0
28,2,73.0,23,4,1120523.0,151.79,14250000,0
3,3,52.82,6,1,990422.0,168.57,4000000,1
33,2,107.99,23,4,1040410.0,187.23,12350000,0
33,2,25.84,24,3,1121122.0,74.07,4980000,1
3,2,226.4,12,4,711220.0,279.18,13000000,0
33,2,87.0,12,4,700507.0,98.0,4000000,0
28,2,108.22,23,4,1130119.0,223.39,14800000,0
3,2,80.49,23,4,941025.0,191.63,15500000,0
28,3,24.33,7,1,1120808.0,140.6,13500000,1
3,2,181.22,22,4,690700.0,216.7,10760000,0
3,2,25.77,24,3,1121130.0,69.04,5450000,1
3,2,230.3,1,4,1050115.0,158.62,24000000,0
28,2,124.0,12,4,690619.0,103.54,8860000,0
28,2,115.0,23,4,1011002.0,213.95,14000000,0
33,3,32.37,2,3,1121117.0,123.02,7500000,1
33,3,32.12,2,3,1121117.0,121.95,7430000,1
3,3,10.12,17,1,1100315.0,105.27,10000000,1
33,3,25.84,24,3,1121122.0,87.78,6280000,1
3,2,86.61,23,4,781002.0,261.71,12880000,0
28,3,14.16,7,1,1120808.0,81.7,7050000,1
3,2,111.01,12,4,660512.0,111.28,8200000,0
28,3,14.16,7,1,1120808.0,81.7,7150000,1
28,2,90.22,22,4,1130119.0,166.77,10000000,0
28,2,88.0,22,4,801121.0,133.36,9020000,0
28,2,216.88,22,4,780418.0,250.88,15000000,0
28,2,82.0,23,4,1120221.0,166.76,16080000,0
33,2,67.0,12,4,721128.0,93.35,4820000,0
28,3,33.94,25,3,1130206.0,108.24,7050000,1
28,3,24.91,25,3,1130206.0,83.07,5330000,1
3,2,209.47,22,4,940915.0,292.84,7032347,0
28,3,25.42,25,3,1130206.0,84.37,5380000,1
3,3,17.77,6,1,1120815.0,164.05,12800000,1
3,2,6.41,6,1,870813.0,81.19,3800000,1
33,2,127.29,12,4,840827.0,162.46,6000000,0
3,2,27.98,24,2,790927.0,114.68,5500000,0
33,2,102.0,12,4,761017.0,134.48,2900000,0
3,2,5.02,23,3,960920.0,14.15,850000,1
3,3,28.69,24,3,1051201.0,91.9,6900000,1
28,2,77.56,12,4,750517.0,94.48,3100000,0
33,2,138.0,22,4,1030526.0,193.79,6300000,0
28,2,94.0,12,4,711006.0,79.12,6000000,0
28,2,84.1,23,4,830830.0,166.02,5800000,0
33,3,22.43,2,3,1121117.0,90.23,5150000,1
3,2,129.0,12,4,671209.0,168.39,8200000,0
3,3,47.2,5,1,990422.0,174.15,12000000,1
3,2,89.48,24,4,920903.0,235.34,17250000,0
33,2,25.68,24,3,1121122.0,74.05,4770000,1
33,3,36.16,24,3,1121122.0,117.39,7900000,1
28,3,44.48,7,1,1121208.0,223.23,17750000,1
28,3,22.24,7,1,1121208.0,109.19,6580000,1
28,3,29.65,7,1,1121208.0,136.37,10100000,1
28,3,29.65,7,1,1121208.0,136.37,9120000,1
28,3,29.65,7,1,1121208.0,136.37,7490000,1
28,3,29.65,7,1,1121208.0,136.37,7490000,1
28,3,32.13,7,1,1121208.0,146.66,8940000,1
28,3,32.13,7,1,1121208.0,146.66,10270000,1
28,3,32.13,7,1,1121208.0,146.66,7550000,1
28,3,33.36,7,1,1121208.0,153.02,10580000,1
28,3,22.24,7,1,1121208.0,109.37,6240000,1
28,3,40.78,7,1,1121208.0,208.54,11600000,1
28,3,33.36,7,1,1121208.0,152.33,12390000,1
28,3,25.95,7,1,1121208.0,123.59,8330000,1
28,3,33.36,7,1,1121208.0,151.78,8780000,1
28,3,33.36,7,1,1121208.0,152.38,14030000,1
28,3,32.13,7,1,1121208.0,147.75,9130000,1
28,3,32.13,7,1,1121208.0,146.66,13380000,1
28,3,21.01,7,1,1121208.0,105.19,9080000,1
28,3,21.01,7,1,1121208.0,105.19,7910000,1
28,3,32.13,7,1,1121208.0,146.66,13200000,1
28,3,32.13,7,1,1121208.0,146.66,12720000,1
28,3,22.24,7,1,1121208.0,109.37,9790000,1
28,3,22.24,7,1,1121208.0,109.19,9330000,1
28,3,22.24,7,1,1121208.0,109.19,9330000,1
28,3,25.95,7,1,1121208.0,121.69,10580000,1
3,2,69.31,12,4,661017.0,81.18,6000000,0
28,3,28.36,25,3,1130206.0,93.04,5760000,1
28,3,34.42,25,3,1130206.0,109.13,7650000,1
28,3,38.3,25,3,1130206.0,119.96,7920000,1
3,3,52.82,5,1,990422.0,168.57,12100000,1
28,2,151.65,23,4,961012.0,242.99,16200000,0
33,2,112.0,12,4,730829.0,152.78,10620690,0
28,3,37.07,7,1,1121208.0,165.98,11120000,1
28,3,25.95,7,1,1121208.0,121.69,7780000,1
28,3,21.01,7,1,1121208.0,105.19,9500000,1
28,3,21.01,7,1,1121208.0,105.19,6530000,1
28,3,21.01,7,1,1121208.0,103.83,8340000,1
28,3,24.71,7,1,1121208.0,118.51,6870000,1
28,3,24.71,7,1,1121208.0,118.51,7080000,1
28,3,24.71,7,1,1121208.0,118.51,7150000,1
28,3,33.36,7,1,1121208.0,152.33,9450000,1
28,3,21.01,7,1,1121208.0,105.19,9310000,1
28,2,21.01,7,1,1121208.0,79.4,7770000,1
28,3,21.01,7,1,1121208.0,105.19,9200000,1
28,3,22.24,7,1,1121208.0,109.37,7630000,1
28,3,22.24,7,1,1121208.0,109.19,9620000,1
28,3,38.3,7,1,1121208.0,168.8,15000000,1
28,3,25.95,7,1,1121208.0,121.69,7960000,1
28,3,23.48,7,1,1121208.0,116.45,8570000,1
28,3,40.78,7,1,1121208.0,208.58,14040000,1
28,2,93.0,1,4,650930.0,64.48,3200000,0
28,3,33.36,7,1,1121208.0,153.02,9300000,1
28,2,170.0,23,4,870416.0,316.45,3483800,0
3,2,13.29,3,1,830608.0,104.11,6600000,1
3,2,89.75,22,4,821124.0,210.63,10500000,0
3,2,105.83,12,4,660228.0,107.23,11200000,0
28,2,120.41,23,4,1120609.0,177.88,13100000,0
3,2,75.87,12,4,690704.0,99.3,12400000,0
28,3,26.15,7,1,1120808.0,89.96,12800000,1
28,3,34.09,5,1,1120113.0,146.1,14300000,1
3,2,10.32,27,3,891107.0,69.44,4300000,1
3,2,141.46,23,4,1110406.0,326.03,31500000,0
28,2,101.51,22,4,1090512.0,176.81,14200000,0
28,2,109.81,22,4,1000831.0,198.37,14370000,0
33,3,22.43,2,3,1121117.0,90.23,6100000,1
3,2,106.41,12,4,700910.0,96.94,7360000,0
3,2,136.74,12,4,740503.0,156.2,6000000,0
28,3,24.69,7,1,1120808.0,142.63,14300000,1
3,2,94.71,22,4,1090320.0,210.2,13800000,0
28,2,94.66,23,4,1120609.0,172.69,12500000,0
28,3,14.36,26,3,820915.0,80.6,5250000,1
33,3,32.12,2,3,1121117.0,132.53,8400000,1
28,3,34.42,25,3,1130206.0,109.13,7220000,1
28,3,33.94,25,3,1130206.0,108.24,7700000,1
28,3,33.94,25,3,1130206.0,108.24,6930000,1
28,3,24.91,25,3,1130206.0,83.07,5470000,1
28,3,34.42,25,3,1130206.0,109.13,7300000,1
28,3,38.3,25,3,1130206.0,119.96,8400000,1
28,3,33.86,25,3,1130206.0,107.0,7450000,1
28,3,34.42,25,3,1130206.0,109.04,7230000,1
28,3,25.42,25,3,1130206.0,84.37,5630000,1
28,3,34.03,25,3,1130206.0,106.46,7750000,1
28,3,28.36,25,3,1130206.0,93.02,6380000,1
28,2,92.22,22,4,1130119.0,164.88,10300000,0
8,2,3014.0,1,4,960613.0,119.22,4250000,0
30,2,84.69,12,4,600500.0,148.81,6100000,0
27,2,77.04,12,4,701119.0,104.2,1800000,0
30,2,147.83,12,4,720624.0,153.09,3800000,0
27,2,107.24,22,4,880501.0,206.84,4950000,0
30,2,120.89,12,4,710503.0,97.0,3100000,0
30,2,27.88,25,3,850601.0,119.21,3600000,1
8,2,79.75,12,4,860814.0,111.3,5000000,0
30,2,450.0,1,4,771205.0,77.44,2000000,0
8,2,90.0,22,4,840221.0,139.84,1850000,0
27,2,63.83,22,4,710420.0,91.2,2000000,0
27,2,1856.11,1,4,810120.0,323.9,6250000,0
30,2,96.39,22,4,710726.0,156.82,2000000,0
30,2,142.99,23,4,840424.0,250.82,8600000,0
8,2,144.44,12,4,830402.0,119.32,1500000,0
27,2,39.63,2,3,850902.0,94.4,4500000,1
30,2,89.92,23,4,820914.0,203.73,3550000,0
27,2,21.18,2,3,850902.0,63.17,2388888,1
27,2,39.63,2,3,850902.0,120.53,3900000,1
30,2,81.95,22,4,841004.0,164.15,5680000,0
8,2,134.7,22,4,861103.0,138.46,4000000,0
30,2,165.49,12,4,670719.0,96.9,5300000,0
30,2,77.03,23,4,840424.0,194.33,8100000,0
30,2,99.48,12,4,791221.0,104.75,5000000,0
27,2,81.92,22,4,721123.0,199.57,2500000,0
29,3,25.01,7,1,1120818.0,189.87,12120000,1
29,3,25.01,7,1,1120818.0,189.87,12060000,1
29,3,16.68,7,1,1120818.0,116.61,7060000,1
29,3,16.68,7,1,1120818.0,116.61,6800000,1
29,3,55.1,7,1,1120818.0,238.2,24670000,1
29,3,12.29,2,3,811003.0,102.21,6900000,1
29,3,37.65,26,3,1030528.0,136.11,11800000,1
29,3,27.1,24,3,1120825.0,87.82,7600000,1
29,3,27.66,24,3,1120825.0,90.3,7550000,1
29,3,37.98,24,3,1120825.0,120.25,9800000,1
29,3,38.13,24,3,1120825.0,125.9,10610000,1
29,3,27.66,24,3,1120825.0,90.3,7200000,1
29,3,37.84,24,3,1120825.0,123.35,9230000,1
29,3,28.12,24,3,1120825.0,91.99,6870000,1
29,3,38.72,24,3,1120825.0,117.95,9260000,1
29,2,28.12,24,3,1120825.0,82.07,5780000,1
29,2,30.21,24,3,1120825.0,88.33,6300000,1
29,3,20.17,7,1,1120920.0,131.99,7580000,1
29,3,20.17,7,1,1120920.0,131.99,6550000,1
29,3,20.17,7,1,1120920.0,131.99,6860000,1
29,3,20.17,7,1,1120920.0,131.99,7200000,1
29,3,20.17,7,1,1120920.0,131.99,7010000,1
29,3,20.17,7,1,1120920.0,131.99,7040000,1
29,3,20.17,7,1,1120920.0,131.99,7430000,1
29,3,23.84,7,1,1120920.0,152.51,9000000,1
29,3,23.84,7,1,1120920.0,152.51,8990000,1
29,3,23.84,7,1,1120920.0,152.51,8370000,1
29,3,23.84,7,1,1120920.0,152.51,8500000,1
29,3,23.84,7,1,1120920.0,152.51,8530000,1
29,3,23.84,7,1,1120920.0,152.51,9400000,1
29,3,23.84,7,1,1120920.0,152.51,8630000,1
29,3,23.84,7,1,1120920.0,152.51,8660000,1
29,3,27.56,7,1,1120920.0,193.19,10500000,1
29,3,23.84,7,1,1120920.0,152.51,8700000,1
29,3,18.28,7,1,1120920.0,121.6,7120000,1
29,3,18.28,7,1,1120920.0,121.6,6240000,1
29,3,18.28,7,1,1120920.0,121.6,6250000,1
29,3,18.28,7,1,1120920.0,121.6,6170000,1
29,3,18.28,7,1,1120920.0,121.6,6460000,1
29,3,18.28,7,1,1120920.0,121.6,6850000,1
29,3,18.02,7,1,1120920.0,118.29,7000000,1
29,3,18.28,7,1,1120920.0,121.6,6620000,1
29,3,18.28,7,1,1120920.0,121.6,6330000,1
29,3,18.28,7,1,1120920.0,121.6,6950000,1
29,3,18.28,7,1,1120920.0,121.6,6880000,1
29,3,18.28,7,1,1120920.0,121.6,7000000,1
29,3,23.16,7,1,1120920.0,148.92,9020000,1
29,3,23.16,7,1,1120920.0,148.92,8450000,1
29,3,23.16,7,1,1120920.0,148.92,8200000,1
29,3,23.16,7,1,1120920.0,148.92,8300000,1
29,3,23.16,7,1,1120920.0,148.92,8190000,1
29,3,23.16,7,1,1120920.0,148.92,8900000,1
29,3,23.16,7,1,1120920.0,148.92,9030000,1
29,3,23.16,7,1,1120920.0,148.92,9050000,1
29,3,23.16,7,1,1120920.0,148.92,9080000,1
29,3,20.27,7,1,1120920.0,132.48,7980000,1
29,3,20.27,7,1,1120920.0,132.48,7200000,1
29,3,38.72,24,3,1120825.0,125.62,9550000,1
29,3,30.21,24,3,1120825.0,98.24,6930000,1
29,3,20.27,7,1,1120920.0,132.48,7810000,1
29,3,20.17,7,1,1120920.0,131.99,8300000,1
29,3,20.17,7,1,1120920.0,131.99,7190000,1
29,3,20.17,7,1,1120920.0,131.99,7190000,1
29,3,20.17,7,1,1120920.0,131.99,7400000,1
29,3,20.17,7,1,1120920.0,131.99,7300000,1
29,3,20.17,7,1,1120920.0,131.99,7070000,1
29,3,20.17,7,1,1120920.0,131.99,7930000,1
29,3,23.84,7,1,1120920.0,152.51,10720000,1
29,3,24.62,7,1,1120920.0,160.56,9380000,1
29,2,112.59,12,4,690700.0,89.68,9500000,0
29,3,23.84,7,1,1120920.0,152.51,8880000,1
29,3,27.56,7,1,1120920.0,193.19,10200000,1
29,3,23.84,7,1,1120920.0,152.51,8870000,1
29,3,18.28,7,1,1120920.0,121.6,6600000,1
29,3,18.28,7,1,1120920.0,121.6,5910000,1
29,3,18.28,7,1,1120920.0,121.6,6280000,1
29,3,18.28,7,1,1120920.0,121.6,6270000,1
29,3,18.28,7,1,1120920.0,121.6,6400000,1
29,3,18.28,7,1,1120920.0,121.6,6450000,1
29,3,18.28,7,1,1120920.0,121.6,6400000,1
29,3,18.28,7,1,1120920.0,121.6,6700000,1
29,3,18.28,7,1,1120920.0,121.6,7060000,1
29,2,14.56,7,1,1120920.0,80.92,5380000,1
29,3,18.28,7,1,1120920.0,121.6,6050000,1
29,3,18.28,7,1,1120920.0,121.6,6060000,1
29,3,18.28,7,1,1120920.0,121.6,6430000,1
29,3,18.28,7,1,1120920.0,121.6,6420000,1
29,3,18.28,7,1,1120920.0,121.6,6200000,1
29,3,18.28,7,1,1120920.0,121.6,6220000,1
29,3,18.28,7,1,1120920.0,121.6,6890000,1
29,3,18.28,7,1,1120920.0,121.6,7020000,1
29,3,23.16,7,1,1120920.0,148.92,8930000,1
29,3,23.16,7,1,1120920.0,148.92,8520000,1
29,3,23.16,7,1,1120920.0,148.92,8180000,1
29,3,23.16,7,1,1120920.0,148.92,8200000,1
29,3,23.16,7,1,1120920.0,148.92,8490000,1
29,3,23.16,7,1,1120920.0,148.92,8380000,1
29,3,23.52,7,1,1120920.0,152.51,8930000,1
29,3,23.94,7,1,1120920.0,156.97,9220000,1
29,3,23.16,7,1,1120920.0,148.92,9380000,1
29,3,20.22,7,1,1120920.0,132.48,7730000,1
29,3,20.22,7,1,1120920.0,132.48,7150000,1
29,3,20.22,7,1,1120920.0,132.48,7060000,1
29,3,20.22,7,1,1120920.0,132.48,7170000,1
29,3,20.22,7,1,1120920.0,132.48,6780000,1
29,3,20.22,7,1,1120920.0,132.48,7320000,1
29,3,20.22,7,1,1120920.0,132.48,7300000,1
29,3,20.22,7,1,1120920.0,132.48,7180000,1
29,3,20.22,7,1,1120920.0,132.48,7380000,1
29,3,20.22,7,1,1120920.0,132.48,7280000,1
29,3,64.96,23,4,1120920.0,314.53,18390000,0
29,3,58.05,23,4,1120920.0,307.67,17250000,0
29,3,54.33,23,4,1120920.0,266.99,16450000,0
29,3,54.06,23,4,1120920.0,263.69,17220000,0
29,3,54.33,23,4,1120920.0,266.99,15130000,0
29,3,54.33,23,4,1120920.0,266.99,16350000,0
29,3,57.0,23,4,1120920.0,278.71,16650000,0
29,2,50.61,23,4,1120920.0,226.31,14250000,0
29,3,54.33,23,4,1120920.0,266.99,16550000,0
29,3,54.33,23,4,1120920.0,266.99,16550000,0
29,3,54.33,23,4,1120920.0,266.99,16650000,0
29,3,54.33,23,4,1120920.0,266.99,16580000,0
29,3,56.37,23,4,1120920.0,288.41,16750000,0
29,3,54.33,23,4,1120920.0,266.99,16270000,0
29,3,54.33,23,4,1120920.0,266.99,16580000,0
29,2,10.95,7,1,1120920.0,50.57,5500000,1
29,2,11.05,7,1,1120920.0,51.17,5530000,1
29,2,11.05,7,1,1120920.0,51.17,5070000,1
29,2,11.05,7,1,1120920.0,51.17,5070000,1
29,2,21.16,7,1,1120920.0,97.65,9060000,1
29,2,22.0,7,1,1120920.0,101.62,9400000,1
29,2,22.37,7,1,1120920.0,103.24,9300000,1
29,2,22.37,7,1,1120920.0,103.24,9250000,1
29,3,20.27,7,1,1120920.0,132.48,7280000,1
29,3,18.28,7,1,1120920.0,121.6,6450000,1
29,3,23.16,7,1,1120920.0,148.92,8730000,1
29,3,54.33,23,4,1120920.0,266.99,15750000,0
29,2,85.5,23,4,1120518.0,167.96,18500000,0
29,2,89.0,23,4,800124.0,204.68,12500000,0
29,2,104.0,12,4,690704.0,99.86,12500000,0
29,2,25.9,25,3,811008.0,119.57,5750000,1
29,3,15.84,6,1,1051020.0,125.84,10550000,1
29,3,15.23,19,1,1101229.0,161.64,15000000,1
29,2,156.85,23,4,811104.0,248.86,18000000,0
29,2,74.18,23,4,800311.0,257.59,15000000,0
29,3,21.69,6,1,1051020.0,163.8,13500000,1
29,3,20.17,7,1,1120920.0,131.99,7620000,1
29,3,23.84,7,1,1120920.0,152.51,9100000,1
29,3,23.84,7,1,1120920.0,152.51,9120000,1
29,3,54.33,23,4,1120920.0,266.99,16650000,0
29,3,64.96,23,4,1120920.0,314.53,17580000,0
29,2,17.55,7,1,1120920.0,81.17,7760000,1
29,2,18.23,4,1,831006.0,110.91,6650000,1
29,2,77.0,12,4,770719.0,102.88,13600000,0
29,2,31.46,6,1,800111.0,217.1,16000000,1
29,3,17.57,3,1,880317.0,108.05,7250000,1
29,2,85.5,23,4,1120518.0,167.96,18300000,0
29,2,13.4,28,3,821222.0,109.91,7580000,1
29,3,21.69,6,1,1051020.0,163.8,13800000,1
29,3,28.12,24,3,1120825.0,91.99,6740000,1
29,2,62.92,12,4,700522.0,77.08,6900000,0
29,3,21.44,27,3,821230.0,140.79,7050000,1
29,2,21.31,27,3,830104.0,105.75,4000000,1
29,2,79.46,23,4,1080517.0,172.05,16000000,0
29,3,19.86,3,1,840520.0,114.91,6500000,1
29,3,11.36,6,1,880824.0,120.24,7500000,1
29,3,33.21,3,1,1100820.0,167.74,14800000,1
29,2,58.61,12,4,680831.0,70.4,6500000,0
29,2,25.5,4,1,831006.0,141.45,8600000,1
29,2,7.35,25,3,831123.0,30.02,2000000,1
29,2,21.24,3,1,840520.0,119.85,8280000,1
29,2,7.33,3,1,880519.0,69.8,6600000,1
29,3,29.27,5,1,1080726.0,165.32,16360000,1
29,2,97.54,23,4,951020.0,178.32,13800000,0
29,2,105.88,23,4,950623.0,204.12,16400000,0
29,2,10.45,10,1,890504.0,131.14,7350000,1
29,2,78.11,22,4,801011.0,124.66,2195861,0
29,2,5.06,24,3,1070402.0,13.61,1350000,1
29,2,7.04,24,3,1070402.0,18.94,1880000,1
29,2,77.26,12,4,771130.0,125.59,10500000,0
29,3,14.87,10,1,1071214.0,97.21,10550000,1
29,3,37.84,24,3,1120825.0,132.67,9730000,1
29,3,10.08,9,1,840407.0,142.31,8100000,1
29,3,16.05,27,3,821006.0,110.15,6250000,1
29,2,15.72,26,3,820910.0,74.18,4100000,1
29,3,43.88,3,1,801024.0,194.97,8280000,1
29,2,8.09,6,1,880824.0,78.35,6300000,1
29,2,61.49,12,4,681100.0,98.66,6000000,0
29,3,21.01,27,3,830107.0,134.91,7800000,1
29,2,6.02,28,3,821230.0,41.85,2200000,1
29,2,6.88,26,3,830722.0,32.3,1800000,1
29,2,333.22,12,4,750712.0,235.1,10000000,0
29,3,37.98,24,3,1120825.0,124.1,10300000,1
29,3,27.73,27,3,860602.0,209.51,7800000,1
29,2,90.59,23,4,811224.0,174.59,16300000,0
29,2,73.18,12,4,940928.0,100.73,16300000,0
29,2,6.12,25,3,850305.0,31.12,1700000,1
29,3,16.68,7,1,1120818.0,116.65,10000000,1
29,2,449.7,1,4,1120519.0,297.45,37400000,0
29,2,126.91,12,4,710708.0,165.22,17000000,0
29,2,104.49,23,4,950530.0,241.61,29000000,0
29,2,63.43,12,4,630100.0,89.06,12300000,0
29,3,12.22,9,1,840407.0,168.86,10500000,1
29,2,31.92,24,2,720224.0,78.62,6500000,0
29,3,24.45,24,3,820813.0,76.71,4800000,1
29,2,207.31,12,4,720219.0,258.17,26000000,0
29,2,6.02,28,3,821230.0,42.69,2150000,1
29,2,107.0,12,4,780627.0,172.26,5293700,0
