鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,特殊交易備註,備註,電梯,停車位所在樓層,編號
佳里區,土地,新安段00420000,147.18,,鄉村區,乙種建築用地,1130308,土地1建物0車位0,,,,,,,,,,,無,無,3116400,21174,,,,未登記建物,,,,
學甲區,土地,西進段11420000,2632,,特定農業區,農牧用地,1130318,土地1建物0車位0,,,,,,,,,,,無,無,3948000,1500,,,,,,,,
學甲區,土地,中洲南段19980000,11.85,,鄉村區,乙種建築用地,1130402,土地2建物0車位0,,,,,,,,,,,無,無,136200,11495,,,,親友、員工、共有人或其他特殊關係間之交易,,,,
佳里區,房地(土地+建物),臺南市佳里區安南路448號,122.44,其他,,,1100415,土地1建物1車位0,,004,透天厝,見其他登記事項,鋼筋混凝土造,1120616,257.57,3,4,4,有,無,19300000,74931,,,,預售屋、或土地及建物分次登記案件,,無,,
學甲區,土地,興善段00880000,123.38,其他,,,1130309,土地4建物0車位0,,,,,,,,,,,無,無,3958000,32079,,,,,,,,
佳里區,房地(土地+建物),臺南市佳里區六安里六安104之31號,90,,特定農業區,甲種建築用地,1130314,土地1建物1車位0,,003,透天厝,住家用,鋼筋混凝土造,0810131,145.94,3,2,2,有,無,6500000,44539,,,,,,無,,
佳里區,房地(土地+建物),臺南市佳里區鎮山里仁愛路253號,74.93,其他,,,1130330,土地1建物1車位0,,003,透天厝,住商用,鋼筋混凝土造,0680602,132.1,3,2,3,有,無,5040000,38153,,,,,,無,,
七股區,土地,三合段05290000,78,其他,,,1130324,土地1建物0車位0,,,,,,,,,,,無,無,3500000,44872,,,,未登記建物,,,,
佳里區,土地,安西段01690000,776.29,其他,,,1121114,土地3建物0車位0,,,,,,,,,,,無,無,40000000,51527,,,,,,,,
西港區,房地(土地+建物),臺南市西港區劉厝里劉厝7號之3,995.94,,鄉村區,乙種建築用地,1121123,土地1建物1車位0,,001,透天厝,住家用,磚造,0700110,98.75,3,2,1,有,無,25180000,254987,,,,其他增建,,無,,
佳里區,土地,民安段07310000,1205,,特定農業區,農牧用地,1121114,土地1建物0車位0,,,,,,,,,,,無,無,2680000,2224,,,,地清或未辦繼承標售,,,,
佳里區,房地(土地+建物),臺南市佳里區鎮山里自由街43巷28號,53.22,其他,,,1130225,土地1建物1車位0,,003,透天厝,住家用,見其他登記事項,0711012,101.81,4,2,2,有,無,5000000,49111,,,,其他增建,,無,,
七股區,土地,竹橋段00070000,64,,鄉村區,乙種建築用地,1130416,土地1建物0車位0,,,,,,,,,,,無,無,1250000,19531,,,,未登記建物,,,,
西港區,土地,子林段13200000,3091,,特定農業區,農牧用地,1121111,土地2建物0車位0,,,,,,,,,,,無,無,11740000,3798,,,,,檨子林段1320地號交易金額為784萬元整　檨子林段1321地號交易金額為390萬元整,,,
佳里區,房地(土地+建物),臺南市佳里區復興路138號六樓之8,27.91,其他,,,1091220,土地1建物1車位0,六層,009,華夏,見其他登記事項,鋼筋混凝土造,1121024,76.26,2,2,2,有,有,4300000,56384,,,,預售屋、或土地及建物分次登記案件,,有,,
佳里區,房地(土地+建物)+車位,臺南市佳里區復興路138號八樓之1,41.87,其他,,,1090427,土地1建物1車位1,八層,009,華夏,見其他登記事項,鋼筋混凝土造,1121024,143.09,3,2,2,有,有,6650000,50785,坡道平面,28.88,850000,預售屋、或土地及建物分次登記案件,,有,B1,
佳里區,房地(土地+建物)+車位,臺南市佳里區復興路138號三樓之6,40.97,其他,,,1101102,土地1建物1車位1,三層,009,華夏,見其他登記事項,鋼筋混凝土造,1121024,141.21,3,2,2,有,有,7200000,56085,坡道平面,28.88,900000,預售屋、或土地及建物分次登記案件,,有,B1,
佳里區,房地(土地+建物)+車位,臺南市佳里區復興路138號四樓之1,41.87,其他,,,1101009,土地1建物1車位1,四層,009,華夏,見其他登記事項,鋼筋混凝土造,1121024,143.09,3,2,2,有,有,7450000,57352,坡道平面,28.88,900000,預售屋、或土地及建物分次登記案件,,有,B1,
佳里區,房地(土地+建物)+車位,臺南市佳里區復興路138號四樓之5,41.87,其他,,,1100502,土地1建物1車位1,四層,009,華夏,見其他登記事項,鋼筋混凝土造,1121024,143.09,3,2,2,有,有,7150000,54287,一樓平面,28.88,950000,預售屋、或土地及建物分次登記案件,,有,1,
佳里區,房地(土地+建物)+車位,臺南市佳里區復興路138號四樓之6,40.97,其他,,,1100502,土地1建物1車位1,四層,009,華夏,見其他登記事項,鋼筋混凝土造,1121024,141.21,3,2,2,有,有,7000000,53859,一樓平面,28.88,950000,預售屋、或土地及建物分次登記案件,,有,1,
佳里區,房地(土地+建物),臺南市佳里區復興路138號五樓之3,29.71,其他,,,1101102,土地1建物1車位0,五層,009,華夏,見其他登記事項,鋼筋混凝土造,1121024,80.82,2,2,2,有,有,4760000,58895,,,,預售屋、或土地及建物分次登記案件,,有,,
將軍區,土地,巷口段二小段03860000,1178,,特定農業區,農牧用地,1130329,土地1建物0車位0,,,,,,,,,,,無,無,1100000,934,,,,親友、員工、共有人或其他特殊關係間之交易,,,,
學甲區,房地(土地+建物),臺南市學甲區興業路265號,386.72,其他,,,1130226,土地1建物1車位0,,001,透天厝,見其他登記事項,見其他登記事項,1110328,193.94,,,,無,無,22000000,113437,,,,其他增建,,無,,
佳里區,土地,建南段08440000,108.02,其他,,,1130415,土地1建物0車位0,,,,,,,,,,,無,無,7188000,66543,,,,,,,,
佳里區,房地(土地+建物),臺南市佳里區海澄里番子寮136之55號,83.49,,鄉村區,乙種建築用地,1130303,土地2建物1車位0,,004,透天厝,住家用,鋼筋混凝土造,0830812,148.23,3,2,3,有,無,4680000,31573,,,,其他增建,,無,,
佳里區,房地(土地+建物),臺南市佳里區鎮山里18鄰佳南路226號,93.11,其他,,,1130223,土地2建物1車位0,,002,透天厝,住家用,加強磚造,0801127,116.87,6,2,3,有,無,7800000,66741,,,,,,無,,
學甲區,房地(土地+建物),臺南市學甲區明宜里15鄰重信路1號十二樓之十,4.25,其他,,,1130128,土地1建物1車位0,十二層,012,住宅大樓,住家用,鋼筋混凝土造,0840622,43.55,1,1,1,有,有,1580000,36283,,,,,,有,,
學甲區,房地(土地+建物),臺南市學甲區明宜里15鄰重信路1號四樓之十四,3.52,其他,,,1130205,土地1建物1車位0,四層,012,住宅大樓,住家用,鋼筋混凝土造,0840622,36.14,1,1,1,有,有,1300000,35975,,,,,,有,,
學甲區,房地(土地+建物),臺南市學甲區明宜里15鄰重信路1號九樓之三,13.35,其他,,,1130128,土地1建物1車位0,九層,012,住宅大樓,住家用,鋼筋混凝土造,0840622,128.12,3,2,2,有,有,4650000,36293,,,,,,有,,
學甲區,房地(土地+建物),臺南市學甲區明宜里15鄰重信路1號七樓之三,13.35,其他,,,1130102,土地1建物1車位0,七層,012,住宅大樓,住家用,鋼筋混凝土造,0840622,128.12,3,2,2,有,有,4650000,36293,,,,,,有,,
佳里區,房地(土地+建物),臺南市佳里區鎮山里5鄰中興街309號,129.01,其他,,,1130325,土地2建物1車位0,,004,透天厝,住家用,鋼筋混凝土造,0800319,270.27,4,2,3,有,無,9280000,34336,,,,其他增建,買賣規費.代書費.增值稅.契稅.房屋稅均由買方負擔,無,,
學甲區,土地,中洲段00310025,4669,,一般農業區,養殖用地,1130314,土地2建物0車位0,,,,,,,,,,,無,無,3870000,829,,,,親友、員工、共有人或其他特殊關係間之交易,,,,
七股區,土地,建功段00150000,97.02,,鄉村區,乙種建築用地,1130401,土地1建物0車位0,,,,,,,,,,,無,無,1520000,15667,,,,未登記建物,,,,
七股區,土地,三吉段06890000,1627.5,,一般農業區,農牧用地,1130415,土地5建物0車位0,,,,,,,,,,,無,無,3500000,2151,,,,親友、員工、共有人或其他特殊關係間之交易,,,,
七股區,房地(土地+建物),臺南市七股區樹林15之19號,102.55,,鄉村區,乙種建築用地,1130317,土地2建物1車位0,,003,透天厝,見其他登記事項,鋼筋混凝土造,1121017,160.95,4,2,4,有,有,10300000,63995,,,,,,無,,
學甲區,土地,溪洲子寮段01270059,498,,鄉村區,乙種建築用地,1130324,土地1建物0車位0,,,,,,,,,,,無,無,5560000,11165,,,,,,,,
西港區,房地(土地+建物),臺南市西港區新興街99號,120.62,其他,,,1130202,土地1建物1車位0,,002,透天厝,住商用,加強磚造,0730710,151.68,6,3,2,有,無,7800000,51424,,,,頂樓加蓋,,無,,
將軍區,土地,山子段30870000,322,,鄉村區,乙種建築用地,1130408,土地2建物0車位0,,,,,,,,,,,無,無,1947800,6049,,,,親友、員工、共有人或其他特殊關係間之交易,,,,
西港區,房地(土地+建物),臺南市西港區堀子頭65之26號,88.15,其他,,,1130321,土地3建物1車位0,,004,透天厝,見其他登記事項,鋼筋混凝土造,1120518,174.93,4,2,3,有,無,13600000,77745,,,,,,無,,
佳里區,房地(土地+建物),臺南市佳里區塭內里塭子內111之1號,119.83,,鄉村區,乙種建築用地,1130321,土地2建物1車位0,,001,透天厝,住家用,加強磚造,0651220,97.14,2,1,1,有,無,551223,5675,,,,親友、員工、共有人或其他特殊關係間之交易,,無,,
佳里區,土地,港墘段01480000,1413,,特定農業區,農牧用地,1130422,土地1建物0車位0,,,,,,,,,,,無,無,3100000,2194,,,,親友、員工、共有人或其他特殊關係間之交易,,,,
學甲區,房地(土地+建物),臺南市學甲區明宜里15鄰重信路1號十一樓之七,4.25,其他,,,1130128,土地1建物1車位0,十一層,012,住宅大樓,住家用,鋼筋混凝土造,0840622,43.55,1,1,1,有,有,1580000,36283,,,,,,有,,
佳里區,房地(土地+建物)+車位,臺南市佳里區祥和一街266巷3號三樓之6,40.22,其他,,,1101018,土地1建物1車位1,三層,005,華夏,見其他登記事項,鋼筋混凝土造,1130207,125.24,3,2,2,有,有,6880000,54285,一樓平面,16.92,1000000,預售屋、或土地及建物分次登記案件,姊妹轉讓,有,1,
佳里區,房地(土地+建物)+車位,臺南市佳里區祥和一街266巷3號四樓之1,39.49,其他,,,1100924,土地1建物1車位1,四層,005,華夏,見其他登記事項,鋼筋混凝土造,1130207,123.6,3,2,2,有,有,6860000,54931,一樓平面,16.92,1000000,預售屋、或土地及建物分次登記案件,,有,1,
佳里區,房地(土地+建物)+車位,臺南市佳里區祥和一街266巷3號四樓之2,31.76,其他,,,1101211,土地1建物1車位1,四層,005,華夏,見其他登記事項,鋼筋混凝土造,1130207,101.84,2,2,2,有,有,5980000,58646,一樓平面,16.92,1000000,預售屋、或土地及建物分次登記案件,,有,1,
佳里區,房地(土地+建物)+車位,臺南市佳里區祥和一街266巷3號四樓之3,31.76,其他,,,1101129,土地1建物1車位1,四層,005,華夏,見其他登記事項,鋼筋混凝土造,1130207,100.48,2,2,2,有,有,5660000,56053,一樓平面,15.56,900000,預售屋、或土地及建物分次登記案件,,有,1,
佳里區,房地(土地+建物)+車位,臺南市佳里區祥和一街266巷3號四樓之6,40.22,其他,,,1101006,土地1建物1車位1,四層,005,華夏,見其他登記事項,鋼筋混凝土造,1130207,125.24,3,2,2,有,有,6850000,54008,一樓平面,16.92,1000000,預售屋、或土地及建物分次登記案件,,有,1,
佳里區,房地(土地+建物)+車位,臺南市佳里區祥和一街266巷3號四樓之7,36.85,其他,,,1101103,土地1建物1車位1,四層,005,華夏,見其他登記事項,鋼筋混凝土造,1130207,115.48,2,2,2,有,有,6400000,54788,一樓平面,16.92,1000000,預售屋、或土地及建物分次登記案件,,有,1,
佳里區,房地(土地+建物)+車位,臺南市佳里區祥和一街266巷3號五樓之7,36.85,其他,,,1101103,土地1建物1車位1,五層,005,華夏,見其他登記事項,鋼筋混凝土造,1130207,115.48,2,2,2,有,有,6400000,54788,一樓平面,16.92,1000000,預售屋、或土地及建物分次登記案件,,有,1,
佳里區,房地(土地+建物)+車位,臺南市佳里區祥和一街266巷3號三樓之1,39.49,其他,,,1100819,土地1建物1車位1,三層,005,華夏,見其他登記事項,鋼筋混凝土造,1130207,123.6,3,2,2,有,有,6980000,54650,一樓平面,16.92,1150000,預售屋、或土地及建物分次登記案件,,有,1,
西港區,土地,成功段03540000,66.12,,鄉村區,乙種建築用地,1130328,土地1建物0車位0,,,,,,,,,,,無,無,1500000,22686,,,,畸零地或有合併使用效益,,,,
西港區,房地(土地+建物),臺南市西港區慶安里5鄰中山路479號,422.28,其他,,,1130419,土地4建物1車位0,,004,透天厝,見其他登記事項,見其他登記事項,0951109,896.23,14,4,9,有,無,49000000,54673,,,,未登記建物,建物為老人養護中心,無,,
學甲區,房地(土地+建物),臺南市學甲區中華路二段243號,126.89,其他,,,1130223,土地2建物1車位0,,003,透天厝,見其他登記事項,鋼筋混凝土造,1120911,172.25,4,2,3,有,無,11300000,65602,,,,其他增建,,無,,
學甲區,房地(土地+建物),臺南市學甲區中華路二段249號,101.9,其他,,,1130125,土地1建物1車位0,,003,透天厝,見其他登記事項,鋼筋混凝土造,1120911,203.9,5,2,4,有,無,12500000,61305,,,,其他增建,,無,,
佳里區,房地(土地+建物)+車位,臺南市佳里區六合街82號六樓之2,19.19,其他,,,1130315,土地4建物1車位1,六層,007,華夏,住家用,鋼筋混凝土造,0821129,117.67,3,1,2,有,有,4920000,41813,升降平面,,,,,有,B1,
學甲區,房地(土地+建物),臺南市學甲區豐和里美豐80之4號,72,,鄉村區,乙種建築用地,1130215,土地1建物1車位0,,003,透天厝,住家用,鋼筋混凝土加強磚造,0681012,143.58,4,2,3,有,無,2760000,19223,,,,頂樓加蓋　其他增建,,無,,
七股區,土地,後港段20170000,83.87,,鄉村區,乙種建築用地,1121017,土地1建物0車位0,,,,,,,,,,,無,無,380036,4531,,,,親友、員工、共有人或其他特殊關係間之交易　地清或未辦繼承標售,,,,
西港區,土地,南海段08340000,90.24,其他,,,1130415,土地1建物0車位0,,,,,,,,,,,無,無,1801642,19965,,,,未登記建物　畸零地或有合併使用效益,建物不計價 共有人購買,,,
佳里區,土地,安西段05690003,335.68,其他,,,1130118,土地3建物0車位0,,,,,,,,,,,無,無,18277776,54450,,,,交易含多筆土地，有個別交易價格，本申報書申報之地號　交易含多筆土地，有個別交易價格，本申報書申報之地號　交易含多筆土地，有個別交易價格，本申報書申報之地號,569-3地號土地價款為新台幣1646萬1324元整　567-4地號土地價款為新台幣169萬4484元整　566-4地號土地價款為新台幣12萬1968元整　共為新台幣1827萬7776元整。,,,
佳里區,土地,安西段05640004,25.77,其他,,,1130118,土地1建物0車位0,,,,,,,,,,,無,無,222224,8623,,,,(包含)公共設施保留地(用地)　交易含多筆土地，有個別交易價格，本申報書申報之地號,,,,
將軍區,土地,西和段03450000,108.12,其他,,,1130418,土地1建物0車位0,,,,,,,,,,,無,無,1200000,11099,,,,交易含多筆土地，有個別交易價格，本申報書申報之地號,,,,
將軍區,土地,西和段03460000,35.35,其他,,,1130418,土地1建物0車位0,,,,,,,,,,,無,無,10000,283,,,,(包含)公共設施保留地(用地)　交易含多筆土地，有個別交易價格，本申報書申報之地號,,,,
善化區,房地(土地+建物),臺南市善化區陽光北一路90巷26號,152.92,其他,,,1120901,土地2建物1車位0,,003,透天厝,見其他登記事項,鋼筋混凝土造,1111021,207.85,4,2,4,有,有,26600000,127976,,,,其他增建,,無,,
善化區,房地(土地+建物),臺南市善化區牛庄66之43號,104.8,,鄉村區,乙種建築用地,1100627,土地4建物1車位0,,004,透天厝,住家用,見其他登記事項,1120313,158.45,4,2,5,有,無,10000000,63111,,,,(包含)公共設施保留地(用地)　預售屋、或土地及建物分次登記案件,112年3月31日轉讓.轉讓金額無差額　房廳衛客變,無,,
新化區,房地(土地+建物),臺南市新化區護安街36號,99.56,其他,,,1121103,土地3建物1車位0,,002,透天厝,住商用,加強磚造,0660527,143.92,3,1,4,有,無,7500000,52112,,,,其他增建,,無,,
新市區,房地(土地+建物)+車位,臺南市新市區崙頂83之12號六樓之1,20.65,,鄉村區,乙種建築用地,1121026,土地3建物1車位1,六層,007,華夏,見其他登記事項,鋼筋混凝土造,1120614,85.6,2,2,1,有,有,3950000,46144,升降機械,10.21,,,,有,1,
新市區,房地(土地+建物)+車位,臺南市新市區崙頂83之12號五樓之2,25.89,,鄉村區,乙種建築用地,1121018,土地3建物1車位1,五層,007,華夏,見其他登記事項,鋼筋混凝土造,1120614,106.79,3,2,2,有,有,4650000,43545,升降機械,9.57,,,,有,1,
新市區,房地(土地+建物),臺南市新市區崙頂83之12號四樓之5,18.2,,鄉村區,乙種建築用地,1121018,土地3建物1車位0,四層,007,華夏,見其他登記事項,鋼筋混凝土造,1120614,75.54,2,2,1,有,有,3300000,43686,,,,,,有,,
安定區,土地,安定段14380000,3678,其他,,,1121027,土地2建物0車位0,,,,,,,,,,,無,無,157988490,42955,,,,農作物,,,,
山上區,土地,豐德段05560003,343.8,,特定專用區,農牧用地,1121114,土地6建物0車位0,,,,,,,,,,,無,無,250000,727,,,,親友、員工、共有人或其他特殊關係間之交易,山上區豐德段427-5、427-14、427-2、427-16、427-17地號出售價格233910元，山上區豐德段556-3地號 出售價格16090元，總計新台幣25萬元整。,,,
安定區,土地,安定段11690000,2552,其他,,,1121027,土地2建物0車位0,,,,,,,,,,,無,無,109621160,42955,,,,農作物,,,,
新市區,土地,大營段19440000,993,其他,,,1121027,土地2建物0車位0,,,,,,,,,,,無,無,42654315,42955,,,,農作物　(包含)公共設施保留地(用地),,,,
